a5_error_rate,a5_p95_ms,a5_safe,attempt_id,b5_error_rate,b5_p95_ms,b5_safe,normalized_p95_difference_b_minus_a,order,replication_id,y
0.0,165.24721675000006,True,1,0.6861111111111111,10001.0729968,False,19.6716515601,B5->A5,c229,1
0.0,107.1247385500002,True,1,0.7253472222222223,10001.13567,False,19.7880218629,B5->A5,c230,1
0.0,143.32405350000002,True,1,0.528125,10001.05049085,False,19.7154528747,B5->A5,c231,1
0.0,104.0510721000002,True,2,0.5888888888888889,10001.070430200001,False,19.7940387162,B5->A5,c232,1
0.0,100.057157,True,1,0.0,540.4795670500001,False,0.8808448201000002,A5->B5,c233,1
0.0,188.16537265000002,True,1,0.3607638888888889,10000.934931,False,19.625539116699997,B5->A5,c234,1
0.0,173.61328605000008,True,1,1.0,10001.1802008,False,19.6551338295,B5->A5,c235,1
0.0,91.07975655000006,True,1,0.4984375,10001.031923499999,False,19.8199043339,B5->A5,c236,1
0.0,100.85219045000007,True,1,0.9625,10001.14612075,False,19.8005878606,B5->A5,c237,1
0.0,202.20727800000003,True,1,0.9708333333333333,10001.153912799999,False,19.597893269599997,A5->B5,c238,1
0.0,146.55522235,True,1,0.9583333333333334,10001.121168,False,19.7091318913,B5->A5,c239,1
0.0,104.43680715000009,True,1,0.8675347222222223,10001.1360555,False,19.7933984967,A5->B5,c240,1
0.0,202.01987710000006,True,1,0.8164930555555555,10001.1341822,False,19.5982286102,A5->B5,c241,1
0.0,83.15585095,True,1,0.008854166666666666,429.95180275000007,True,0.6935919036000001,A5->B5,c242,0
0.0,104.25112970000005,True,1,0.1701388888888889,10000.627645249999,False,19.7927530311,A5->B5,c243,1
0.00017361111111111112,129.01859855,True,1,0.9727430555555555,10001.1759975,False,19.744314797900003,A5->B5,c244,1
0.00017361111111111112,160.71882630000005,True,1,0.7322916666666667,10001.120882,False,19.680804111399997,A5->B5,c245,1
